room_id,relation,target_id,source_file,game_version,steam_build
P_Combat11,encounter,P_Combat11_PreCombat04,RoomDataP.lua,1.139672,24556151
P_Combat12,encounter,P_Combat12_PreCombat01,RoomDataP.lua,1.139672,24556151
P_Combat12,encounter,P_Combat12_PreCombat02,RoomDataP.lua,1.139672,24556151
P_Combat12,encounter,P_Combat12_PreCombat03,RoomDataP.lua,1.139672,24556151
P_Combat13,encounter,P_Combat13_PreCombat01,RoomDataP.lua,1.139672,24556151
P_Combat13,encounter,P_Combat13_PreCombat02,RoomDataP.lua,1.139672,24556151
P_Combat13,encounter,P_Combat13_PreCombat03,RoomDataP.lua,1.139672,24556151
P_Combat14,encounter,P_Combat14_PreCombat01,RoomDataP.lua,1.139672,24556151
P_Combat14,encounter,P_Combat14_PreCombat02,RoomDataP.lua,1.139672,24556151
P_Combat14,encounter,P_Combat14_PreCombat03,RoomDataP.lua,1.139672,24556151
P_Combat15,encounter,P_Combat15_PreCombat01,RoomDataP.lua,1.139672,24556151
P_Combat15,encounter,P_Combat15_PreCombat02,RoomDataP.lua,1.139672,24556151
P_Combat15,encounter,P_Combat15_PreCombat03,RoomDataP.lua,1.139672,24556151
P_Combat15,encounter,P_Combat15_PreCombat04,RoomDataP.lua,1.139672,24556151
P_Combat16,encounter,P_Combat16_PreCombat01,RoomDataP.lua,1.139672,24556151
P_Combat16,encounter,P_Combat16_PreCombat02,RoomDataP.lua,1.139672,24556151
P_Combat16,encounter,P_Combat16_PreCombat03,RoomDataP.lua,1.139672,24556151
P_Intro,encounter,Empty,RoomDataP.lua,1.139672,24556151
P_Intro,encounter,PIntroCombat01,RoomDataP.lua,1.139672,24556151
P_Intro,encounter,PIntroCombat02,RoomDataP.lua,1.139672,24556151
P_Intro,encounter,PIntroCombat03,RoomDataP.lua,1.139672,24556151
P_Intro,encounter,PIntroCombat04,RoomDataP.lua,1.139672,24556151
P_Intro,encounter,PIntroCombat05,RoomDataP.lua,1.139672,24556151
P_Intro,encounter,PIntroCombat06,RoomDataP.lua,1.139672,24556151
P_Intro,encounter,PIntroCombat07,RoomDataP.lua,1.139672,24556151
P_Intro,encounter,PIntroCombat08,RoomDataP.lua,1.139672,24556151
P_Intro,encounter,PIntroCombat09,RoomDataP.lua,1.139672,24556151
P_Intro,encounter,PIntroCombat_CrossbowStatues,RoomDataP.lua,1.139672,24556151
P_Intro,encounter,PIntroCombat_DragonQuad,RoomDataP.lua,1.139672,24556151
P_Intro,encounter,PIntroCombat_SapperGate,RoomDataP.lua,1.139672,24556151
P_Intro,encounter,PIntroCombat_SapperOverlook,RoomDataP.lua,1.139672,24556151
P_Intro,encounter,PIntroCombat_ZombieFishing,RoomDataP.lua,1.139672,24556151
P_Intro,encounter,PIntroCombat_ZombieQuad,RoomDataP.lua,1.139672,24556151
P_Intro,encounter,PIntroDreamRunEmpty,RoomDataP.lua,1.139672,24556151
P_MiniBoss01,encounter,MiniBossTalos,RoomDataP.lua,1.139672,24556151
P_MiniBoss02,encounter,MiniBossDragon,RoomDataP.lua,1.139672,24556151
P_PostBoss01,encounter,Empty,RoomDataP.lua,1.139672,24556151
P_PostBoss01,unit,Chronos,RoomDataP.lua,1.139672,24556151
P_PreBoss01,encounter,Shop,RoomDataP.lua,1.139672,24556151
P_PreBoss01,reward,RoomMoneyDrop,RoomDataP.lua,1.139672,24556151
P_Reprieve01,encounter,HealthRestore,RoomDataP.lua,1.139672,24556151
P_Reprieve01,unit,ShadeMerc,RoomDataP.lua,1.139672,24556151
P_Shop01,encounter,Shop,RoomDataP.lua,1.139672,24556151
P_Story01,encounter,Story_Dionysus_01,RoomDataP.lua,1.139672,24556151
P_Story01,unit,NPC_Dionysus_01,RoomDataP.lua,1.139672,24556151
Q_Boss01,encounter,BossTyphonHead01,RoomDataQ.lua,1.139672,24556151
Q_Boss01,reward,MixerMythicDrop,RoomDataQ.lua,1.139672,24556151
Q_Boss01,reward,MixerQBossDrop,RoomDataQ.lua,1.139672,24556151
Q_Boss01,unit,NPC_Zeus_01,RoomDataQ.lua,1.139672,24556151
Q_Boss01,unit,TyphonHead,RoomDataQ.lua,1.139672,24556151
Q_Boss02,encounter,BossTyphonHead02,RoomDataQ.lua,1.139672,24556151
Q_Boss02,unit,TyphonHead,RoomDataQ.lua,1.139672,24556151
Q_Combat11,encounter,TyphonIntro,RoomDataQ.lua,1.139672,24556151
Q_Intro,encounter,Empty,RoomDataQ.lua,1.139672,24556151
Q_Intro,unit,TyphonHead,RoomDataQ.lua,1.139672,24556151
Q_MiniBoss01,encounter,BossTyphonArm01,RoomDataQ.lua,1.139672,24556151
Q_MiniBoss02,encounter,MiniBossBrute,RoomDataQ.lua,1.139672,24556151
Q_MiniBoss02,unit,Brute_Miniboss,RoomDataQ.lua,1.139672,24556151
Q_MiniBoss03,encounter,BossTyphonTail01,RoomDataQ.lua,1.139672,24556151
Q_MiniBoss03,unit,TyphonHead,RoomDataQ.lua,1.139672,24556151
Q_MiniBoss03,unit,TyphonTail,RoomDataQ.lua,1.139672,24556151
Q_MiniBoss04,encounter,BossTyphonEye01,RoomDataQ.lua,1.139672,24556151
Q_MiniBoss04,encounter,BossTyphonTail01,RoomDataQ.lua,1.139672,24556151
Q_MiniBoss04,unit,Mudman_Shadow,RoomDataQ.lua,1.139672,24556151
Q_MiniBoss04,unit,Simple,RoomDataQ.lua,1.139672,24556151
Q_MiniBoss04,unit,TyphonEye,RoomDataQ.lua,1.139672,24556151
Q_MiniBoss05,encounter,MiniBossBrute,RoomDataQ.lua,1.139672,24556151
Q_MiniBoss05,encounter,MiniBossStalker,RoomDataQ.lua,1.139672,24556151
Q_MiniBoss05,unit,Stalker_Miniboss,RoomDataQ.lua,1.139672,24556151
Q_PostBoss01,encounter,Empty,RoomDataQ.lua,1.139672,24556151
Q_PostBoss01,unit,TyphonHead,RoomDataQ.lua,1.139672,24556151
Q_PreBoss01,encounter,Shop,RoomDataQ.lua,1.139672,24556151
Q_PreBoss01,encounter,TyphonShop,RoomDataQ.lua,1.139672,24556151
Q_PreBoss01,reward,RoomMoneyDrop,RoomDataQ.lua,1.139672,24556151
Q_PreBoss01,unit,NPC_Hermes_01,RoomDataQ.lua,1.139672,24556151
Q_Story01,encounter,Story_Palace_01,RoomDataQ.lua,1.139672,24556151
Q_Story01,unit,Hecate,RoomDataQ.lua,1.139672,24556151
Q_Story01,unit,NPC_Chronos_02,RoomDataQ.lua,1.139672,24556151
Q_Story01,unit,NPC_Demeter_Story_01,RoomDataQ.lua,1.139672,24556151
Q_Story01,unit,NPC_Hecate_01,RoomDataQ.lua,1.139672,24556151
Q_Story01,unit,NPC_Zeus_Story_01,RoomDataQ.lua,1.139672,24556151
TestAlice,encounter,Empty,RoomDataTest.lua,1.139672,24556151
TestAllThings,encounter,Empty,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,AirBoost,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,ArmorBigBoost,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,ArmorBoost,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,CardUpgradePointsDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,CharonPointsDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,DreamPointsDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,EarthBoost,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,ElementalBoost,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,EmptyMaxHealthDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,EmptyMaxHealthSmallDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,FamiliarPointsDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,FireBoost,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,GemPointsBigDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,GemPointsDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,GiftDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,HealBigDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,HealDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,HealDropMajor,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,HealDropMinor,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,HealDropSuperMinor,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,LastStandDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MaxHealthDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MaxHealthDropBig,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MaxHealthDropSmall,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MaxManaDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MaxManaDropBig,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MaxManaDropSmall,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MemPointsCommonBigDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MemPointsCommonDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MetaCardPointsCommonBigDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MetaCardPointsCommonDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MetaCurrencyBigDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MetaCurrencyDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MetaFabricDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MinorTalentDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,Mixer5CommonDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,Mixer6CommonDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MixerFBossDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MixerGBossDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MixerHBossDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MixerIBossDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MixerNBossDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MixerOBossDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MixerPBossDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,MixerQBossDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,OreFSilverDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,PlantFMolyDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,PlantFNightshadeDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,PlantGLotusDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,RerollDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,RoomMoneyBigDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,RoomMoneyDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,RoomMoneySmallDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,RoomMoneyTinyDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,RoomMoneyTripleDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,RoomRewardConsolationPrize,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,RoomRewardHealDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,StoreRewardRandomStack,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,TalentBigDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,TalentDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,TrashPointsDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,WaterBoost,RoomDataTest.lua,1.139672,24556151
TestAllThings,reward,WeaponPointsRareDrop,RoomDataTest.lua,1.139672,24556151
TestAllThings,unit,NPC_Giftable,RoomDataTest.lua,1.139672,24556151
TestAllThings,unit,NPC_Neutral,RoomDataTest.lua,1.139672,24556151
TestAllThings,unit,TestCharacter,RoomDataTest.lua,1.139672,24556151
TestAndrew,encounter,Empty,RoomDataTest.lua,1.139672,24556151
TestAnimations,encounter,Empty,RoomDataTest.lua,1.139672,24556151
TestCharacters,encounter,Empty,RoomDataTest.lua,1.139672,24556151
TestDevansh,encounter,Empty,RoomDataTest.lua,1.139672,24556151
TestEduardo,encounter,Empty,RoomDataTest.lua,1.139672,24556151
TestEnemies,encounter,TestFight,RoomDataTest.lua,1.139672,24556151
TestJen,encounter,Empty,RoomDataTest.lua,1.139672,24556151
TestJoanne,encounter,Empty,RoomDataTest.lua,1.139672,24556151
TestJoshRoomEnemyTest,encounter,CombatTestJosh,RoomDataTest.lua,1.139672,24556151
TestKristen,encounter,Empty,RoomDataTest.lua,1.139672,24556151
TestNPCs,encounter,TestNPCs,RoomDataTest.lua,1.139672,24556151
TestSort,encounter,Empty,RoomDataTest.lua,1.139672,24556151
TestTuning,encounter,TuningFight,RoomDataTest.lua,1.139672,24556151
_FTemplateRoom,encounter,Empty,RoomData.lua,1.139672,24556151
_GTemplateRoom,encounter,Empty,RoomData.lua,1.139672,24556151
_HTemplateRoom,encounter,Empty,RoomData.lua,1.139672,24556151
_ITemplateRoom,encounter,Empty,RoomData.lua,1.139672,24556151
_NTemplateRoom,encounter,Empty,RoomData.lua,1.139672,24556151
_OTemplateRoom,encounter,Empty,RoomData.lua,1.139672,24556151
_PTemplateRoomExterior,encounter,Empty,RoomData.lua,1.139672,24556151
_PTemplateRoomInterior,encounter,Empty,RoomData.lua,1.139672,24556151
_QTemplateRoom,encounter,Empty,RoomData.lua,1.139672,24556151
